dm,gpdm,gpmc,sgdm,zgrq,wsfxrq,ssrq,ssb,fxjg,fxsyl,xype,xype_jt,xype_ttm,fxszj_w,xgfxsl_w,lgzrsl_w,wxpssl_w,wsfxsl_w,hbbl,wxsgsx_w,wsfxsgsx,yjmz_y,mzze_y,mzje_y,ssgsfxfy_w,ssgsfxfl,lgzrfy_w,zrfl,fxfyhj_w,fxfl,cxjbjf_w,sjjyzf_w,flfy_w,xxplf_w,tzzsl,psdxsl,yjsgsl_w,yjrgbs,yxbjpsdxjs,yxbjtzzjs,yxsgpsdxjs,yxsgsl_w,yxsgzj_y,yxsghpbl,wxrgbs,yxsghs,yxsggs_w,zql,wsrgbs,fxfs,cxfs,zcxs,sjjg,zcpgjg,lssws,fxggrq,wxfxqsrq,wxfxjzrq,wsfxdjzj_y,wxpsdjzj_y,cxsrgyg_w,mz,sf,zjhxy_2012,zjhxy,windxy,zqlx,jys
002437.SZ,002437,誉衡药业,002437,2010-05-28,2010-06-07,2010-06-23,中小企业板,50,54.35,,,,3500,3500,,700,2800,0,700,28000,4.287196,17.5,16.685316,8146.84,4.655337143,0,0,8146.84,4.655337143,6375,324,162,463.84,76,159,,,83,,83,34910,174.55,2.005156,49.87,186078,242876.45,1.15284952,87,"网下询价,上网定价",余额包销,国信证券股份有限公司,利安达会计师事务所(特殊普通合伙),北京华信众合资产评估有限公司,北京市君合律师事务所,2010-06-04,2010-06-07,2010-06-07,1214.38225,174.55,0,1,黑龙江省,医药制造业,制造业-医药、生物制品-医药制造业,医疗保健--制药、生物科技与生命科学--制药--西药,A股,深圳
002396.SZ,002396,星网锐捷,002396,2010-05-28,2010-06-07,2010-06-23,中小企业板,23.2,40.38,,,,4400,4400,,880,3520,0,880,35000,3.198985,10.208,9.8513,3567,3.494318182,0,0,3567,3.494318182,1860,279,89,371,29,45,,,33,,33,18640,43.2448,4.72103004,21.18,345045,487994.25,0.72131997,139,"网下询价,上网定价",余额包销,广发证券股份有限公司,福建华兴会计师事务所(特殊普通合伙),厦门市大学资产评估有限公司,福建至理律师事务所,2010-06-04,2010-06-07,2010-06-07,1132.14666,43.2448,0.0019,1,福建省,计算机、通信和其他电子设备制造业,信息技术业-通信及相关设备制造业-通信设备制造业,信息技术--技术硬件与设备--通信设备Ⅲ--通信设备,A股,深圳
002438.SZ,002438,江苏神通,002438,2010-05-28,2010-06-07,2010-06-23,中小企业板,22,59.46,,,,2600,2600,,520,2080,0,520,20000,1.6935,5.72,5.32733,3926.7,6.86486014,0,0,3926.7,6.86486014,2805,152,141,,61,111,,,46,,46,16640,36.608,3.125,32,262402,275230.25,0.75573088,132,"网下询价,上网定价",余额包销,华泰证券股份有限公司,天衡会计师事务所(特殊普通合伙),,上海市通力律师事务所,2010-06-04,2010-06-07,2010-06-07,605.50655,36.608,0,1,江苏省,通用设备制造业,制造业-机械、设备、仪表-普通机械制造业-轴承、阀门制造业,工业--资本货物--机械--工业机械,A股,深圳
002439.SZ,002439,启明星辰,002439,2010-05-28,2010-06-07,2010-06-23,中小企业板,25,58.97,,,,2500,2500,,500,2000,0,500,20000,2.7,6.25,5.890074426,3599.255742,5.758809187,0,0,3599.2557,5.758809187,2075,293.595,245.2119,231.6,67,128,,,62,,62,21750,54.375,2.29885057,43.5,330886,385698.7,0.51853947,193,"网下询价,上网定价",余额包销,中德证券有限责任公司,瑞华会计师事务所(特殊普通合伙),,上海市瑛明律师事务所,2010-06-04,2010-06-07,2010-06-07,964.24675,54.375,0,1,北京,互联网和相关服务,信息技术业-计算机应用服务业,信息技术--软件与服务--软件--应用软件,A股,深圳
002434.SZ,002434,万里扬,002434,2010-05-25,2010-06-02,2010-06-18,中小企业板,30,38.96,,,,4250,4250,,850,3400,0,850,34000,6.2044,12.75,12.102145,6478.55,5.081215686,0,0,6478.55,5.081215686,5100,238,145,995.55,57,84,,,41,,41,18490,55.47,4.5970795,21.75,78129,98609.15,3.44795589,29,"网下询价,上网定价",余额包销,国信证券股份有限公司,天健会计师事务所(特殊普通合伙),坤元资产评估有限公司,浙江六和律师事务所,2010-06-01,2010-06-02,2010-06-02,295.82745,55.47,0,1,浙江省,汽车制造业,制造业-机械、设备、仪表-交通运输设备制造业-汽车制造业,可选消费--汽车与汽车零部件--汽车零配件--机动车零配件与设备,A股,深圳
002436.SZ,002436,兴森科技,002436,2010-05-25,2010-06-02,2010-06-18,中小企业板,36.5,53.68,,,,2793,2793,,558.6,2234.4,0,550,22000,3.7371,10.19445,9.666103,5283.47,5.182692543,0,0,5283.47,5.182692543,4000,200,120,532,72,126,,,55,,55,21020,76.723,2.65746908,37.63,91024,107022.9,2.08777747,48,"网下询价,上网定价",余额包销,华泰联合证券有限责任公司,瑞华会计师事务所(特殊普通合伙),,广东金地律师事务所,2010-06-01,2010-06-02,2010-06-02,390.633585,76.723,0.0035,1,广东省,计算机、通信和其他电子设备制造业,制造业-电子-电子元器件制造业,信息技术--技术硬件与设备--电子设备、仪器和元件--电子元件,A股,深圳
002435.SZ,002435,长江润发,002435,2010-05-25,2010-06-02,2010-06-18,中小企业板,15.5,49.16,,,,3300,3300,,660,2640,0,660,26000,4.3,5.115,4.569190225,5458.097753,10.67076785,0,0,5458.0977,10.67076785,4598.87,102,85,,62,94,,,24,,24,9360,14.508,7.051282,14.18,132387,130637.9,2.02085306,49,"网下询价,上网定价",余额包销,国海证券有限责任公司,山东天恒信会计师事务所,山东博会会计师事务所有限责任公司,北京市通商律师事务所,2010-06-01,2010-06-02,2010-06-02,202.488745,14.508,0.0016,1,江苏省,医药制造业,制造业-医药、生物制品-医药制造业,医疗保健--医疗保健设备与服务--医疗保健设备与用品--医疗保健用品,A股,深圳
002433.SZ,002433,太安堂,002433,2010-05-25,2010-06-02,2010-06-18,中小企业板,29.82,57.35,,,,2500,2500,,500,2000,0,500,20000,1.16073,7.455,6.8123,6427,8.621059691,0,0,6427,8.621059691,3927.5,200,100,1000,98,207,,,67,,67,26570,79.23174,1.8818216,53.14,134697,143864.55,1.39019654,72,"网下询价,上网定价",余额包销,广发证券股份有限公司,广东正中珠江会计师事务所(特殊普通合伙),,国浩律师(集团)事务所有限公司,2010-06-01,2010-06-02,2010-06-02,429.0040881,79.23174,0.0015,1,广东省,医药制造业,制造业-医药、生物制品-医药制造业-中药材及中成药加工业,医疗保健--制药、生物科技与生命科学--制药--中药,A股,深圳
002430.SZ,002430,杭氧股份,002430,2010-05-21,2010-05-31,2010-06-10,中小企业板,18,31.03,,,,7100,7100,,1420,5680,0,1420,56500,7.814,12.78,12.3734,4066,3.181533646,0,0,4066,3.181533646,3050,307,140,,65,104,,,59,,59,44810,80.658,3.16893551,31.56,330964,513659.65,1.10579057,90,"网下询价,上网定价",余额包销,华融证券股份有限公司,天健会计师事务所(特殊普通合伙),坤元资产评估有限公司,北京市金杜律师事务所,2010-05-28,2010-05-31,2010-05-31,924.58737,80.658,0.0034,1,浙江省,专用设备制造业,制造业-机械、设备、仪表-普通机械制造业,工业--资本货物--机械--工业机械,A股,深圳
002431.SZ,002431,棕榈股份,002431,2010-05-21,2010-05-31,2010-06-10,中小企业板,45,72.93,,,,3000,3000,,600,2400,0,600,24000,1.6882,13.5,12.71344773,7865.5227,5.826313111,0,0,7865.5227,5.826313111,6550,224.4,210,861.1227,115,303,,,111,,111,43660,196.47,1.37425561,72.77,212278,270947.05,0.88578192,113,"网下询价,上网定价",余额包销,国金证券股份有限公司,瑞华会计师事务所(特殊普通合伙),"北京中盛联盟资产评估有限公司,开元资产评估有限公司",北京市康达律师事务所,2010-05-28,2010-05-31,2010-05-31,1219.261725,196.47,0.0047,1,广东省,土木工程建筑业,建筑业-土木工程建筑业,工业--资本货物--建筑与工程Ⅲ--建筑与工程,A股,深圳
002429.SZ,002429,兆驰股份,002429,2010-05-21,2010-05-31,2010-06-10,中小企业板,30,65.22,,,,5600,5600,,1120,4480,0,1120,44000,5,16.8,16.290023,5099.77,3.035577381,0,0,5099.77,3.035577381,4121.33,109,37,265,46,64,,,32,,32,17790,53.37,6.295672,15.88,118818,183229.2,2.44502513,41,"网下询价,上网定价",余额包销,国信证券股份有限公司,瑞华会计师事务所(特殊普通合伙),,广东华商律师事务所,2010-05-28,2010-05-31,2010-05-31,549.6876,53.37,0,1,广东省,计算机、通信和其他电子设备制造业,制造业-电子-日用电子器具制造业,可选消费--耐用消费品与服装--家庭耐用消费品--消费电子产品,A股,深圳
002432.SZ,002432,九安医疗,002432,2010-05-21,2010-05-31,2010-06-10,中小企业板,19.38,62.52,,,,3100,3100,,620,2480,0,620,24000,2.361,6.0078,5.6883,3195,5.318086488,0,0,3195,5.318086488,1600,249.6,130,1200,98,236,,,127,,127,52490,101.72562,1.18117736,84.66,412590,509181.55,0.48705613,205,"网下询价,上网定价",余额包销,新时代证券有限责任公司,致同会计师事务所(特殊普通合伙),,广东经天律师事务所,2010-05-28,2010-05-31,2010-05-31,986.7938439,101.72562,0.0098,1,天津,专用设备制造业,制造业-机械、设备、仪表-专用设备制造业-医疗器械制造业,医疗保健--医疗保健设备与服务--医疗保健设备与用品--医疗保健设备,A股,深圳
002427.SZ,002427,*ST尤夫,002427,2010-05-18,2010-05-26,2010-06-08,中小企业板,13.5,40.91,,,,4600,4600,,920,3680,0,920,36000,3.5797,6.21,5.852365,3576.35,5.759017713,0,0,3576.35,5.759017713,2484,187,75,,47,79,,,41,,41,30930,41.7555,2.974458,33.62,169378,251072.85,1.46571005,68,"网下询价,上网定价",余额包销,国信证券股份有限公司,天健会计师事务所(特殊普通合伙),"坤元资产评估有限公司,中联资产评估集团有限公司",国浩律师(集团)事务所有限公司,2010-05-25,2010-05-26,2010-05-26,338.9483475,41.7555,0,1,浙江省,化学纤维制造业,制造业-石油、化学、塑胶、塑料-化学纤维制造业,材料--材料Ⅱ--化工--化纤,A股,深圳
002425.SZ,002425,凯撒文化,002425,2010-05-18,2010-05-26,2010-06-08,中小企业板,22,43.14,,,,2700,2700,,540,2160,0,540,20000,2.4973,5.94,5.51924038,4207.5962,7.083495286,0,0,4207.5962,7.083495286,2782,174,125,1085,70,130,,,74,,74,33910,74.602,1.5924506,62.8,143287,164531.1,1.3128217,76,"网下询价,上网定价",余额包销,海通证券股份有限公司,利安达会计师事务所(特殊普通合伙),,国浩律师(集团)事务所有限公司,2010-05-25,2010-05-26,2010-05-26,361.96842,74.602,0,1,广东省,互联网和相关服务,信息技术业-计算机应用服务业,信息技术--软件与服务--软件--家庭娱乐软件,A股,深圳
002428.SZ,002428,云南锗业,002428,2010-05-18,2010-05-26,2010-06-08,中小企业板,30,65.22,,,,3200,3200,,640,2560,0,640,20000,3.494642,9.6,8.983152011,6168.479892,6.425499888,0,0,6168.4798,6.425499888,4795.151,283.1101,182.2003,,,206,,,101,,101,48750,146.25,1.31281169,76,280160,313425.9,0.81677997,122,"网下询价,上网定价",余额包销,招商证券股份有限公司,利安达会计师事务所(特殊普通合伙),"凤庆时代会计师事务所,昆明精诚会计师事务所有限责任公司",北京市万商天勤律师事务所,2010-05-25,2010-05-26,2010-05-26,940.2777,146.25,0.0043,1,云南省,有色金属冶炼及压延加工,制造业-金属、非金属-有色金属冶炼及压延加工业,材料--材料Ⅱ--金属、非金属与采矿--金属非金属,A股,深圳
002426.SZ,002426,胜利精密,002426,2010-05-18,2010-05-26,2010-06-08,中小企业板,13.99,34.89,,,,4010,4010,,802,3208,0,802,30000,3.408,5.60999,5.2611561,3488.339,6.218084168,0,0,3488.339,6.218084168,2131.998,344,110,859,44,80,,,26,,26,15040,21.04096,5.33244681,18.75,259630,356376.35,0.90017196,111,"网下询价,上网定价",余额包销,东吴证券有限责任公司,天衡会计师事务所(特殊普通合伙),,北京市天银律师事务所,2010-05-25,2010-05-26,2010-05-26,498.5705137,21.04096,0,1,江苏省,计算机、通信和其他电子设备制造业,制造业-电子-日用电子器具制造业,信息技术--技术硬件与设备--电子设备、仪器和元件--电子元件,A股,深圳
002421.SZ,002421,达实智能,002421,2010-05-14,2010-05-24,2010-06-03,中小企业板,20.5,64.06,,,,2000,2000,,400,1600,0,400,16000,1.5594,4.1,3.853993799,2460.062011,6.000151246,0,0,2460.062,6.000151246,1630,88,76,,90,206,,,94,,94,32500,66.625,1.23076923,81.25,453221,437883.4,0.36539407,274,"网下询价,上网定价",余额包销,中国中投证券有限责任公司,瑞华会计师事务所(特殊普通合伙),,广东信达律师事务所,2010-05-21,2010-05-24,2010-05-24,897.66097,66.625,0.0068,1,广东省,软件和信息技术服务业,信息技术业-计算机应用服务业,信息技术--软件与服务--信息技术服务--信息科技咨询与其它服务,A股,深圳
002423.SZ,002423,中原特钢,002423,2010-05-14,2010-05-24,2010-06-03,中小企业板,9,47.37,,,,7900,7900,,1580,6320,0,1580,63000,6.72791,7.11,6.738301,3716.99,5.227834037,0,0,3716.99,5.227834037,2738.27,130,43,722.16,32,56,,,10,,10,9470,8.523,16.6842661,5.99,222658,395394.55,1.59840341,63,"网下询价,上网定价",余额包销,海通证券股份有限公司,大信会计师事务所(特殊普通合伙),,北京浩天安理律师事务所,2010-05-21,2010-05-24,2010-05-24,355.855095,8.523,0.0004,1,河南省,专用设备制造业,制造业-机械、设备、仪表-专用设备制造业,工业--资本货物--机械--工业机械,A股,深圳
002422.SZ,002422,科伦药业,002422,2010-05-14,2010-05-24,2010-06-03,中小企业板,83.36,48.16,,,,6000,6000,,1200,4800,0,1200,48000,14.910733,50.016,47.71997221,22960.2779,4.590586592,0,0,22960.2779,4.590586592,19268.9,1197.9674,242,,93,172,,,84,,84,44080,367.45088,2.72232305,36.73,122019,154836,3.10005425,32,"网下询价,上网定价",余额包销,国金证券股份有限公司,毕马威华振会计师事务所(特殊普通合伙),四川华衡资产评估事务所有限公司,北京市金杜律师事务所,2010-05-21,2010-05-24,2010-05-24,1290.712896,367.45088,0.0047,1,四川省,医药制造业,制造业-医药、生物制品-医药制造业,医疗保健--制药、生物科技与生命科学--制药--西药,A股,深圳
002424.SZ,002424,贵州百灵,002424,2010-05-14,2010-05-24,2010-06-03,中小企业板,40,52.63,,,,3700,3700,,740,2960,0,740,20000,3.507511,14.8,13.81027295,9897.270459,6.687344905,0,0,9897.2704,6.687344905,8606.2445,180,120,440.4654,101,257,,,100,,100,41330,165.32,1.79046697,55.85,278307,291255.15,1.01629104,98,"网下询价,上网定价",余额包销,宏源证券股份有限公司,致同会计师事务所(特殊普通合伙),,北斗星律师事务所,2010-05-21,2010-05-24,2010-05-24,1165.0206,165.32,0,1,贵州省,医药制造业,制造业-医药、生物制品-医药制造业-中药材及中成药加工业,医疗保健--制药、生物科技与生命科学--制药--中药,A股,深圳
002418.SZ,002418,康盛股份,002418,2010-05-11,2010-05-19,2010-06-01,中小企业板,19.98,46.57,,,,3600,3600,,720,2880,0,720,28000,3.519,7.1928,6.602247407,5905.525931,8.210329678,0,0,5905.5259,8.210329678,4256.04,384,151,1114.4859,65,141,,,76,,76,38260,76.44348,1.88186095,53.14,145403,201799.95,1.42715595,70,"网下询价,上网定价",余额包销,国金证券股份有限公司,天健会计师事务所(特殊普通合伙),坤元资产评估有限公司,上海市联合律师事务所,2010-05-18,2010-05-19,2010-05-19,403.1963001,76.44348,0.0059,1,浙江省,通用设备制造业,制造业-机械、设备、仪表-普通机械制造业-金属加工机械制造业,可选消费--耐用消费品与服装--家庭耐用消费品--家用电器,A股,深圳
002419.SZ,002419,天虹股份,002419,2010-05-11,2010-05-19,2010-06-01,中小企业板,40,46.51,,,,5010,5010,,1002,4008,0,1002,40000,10.564354,20.04,19.133281,9067.19,4.524545908,0,0,9067.19,4.524545908,7114,400.5,251.5,1258.18,,198,,,78,,78,47586,190.344,2.10566132,47.49,103884,169845.75,2.35978821,42,"网下询价,上网定价",余额包销,招商证券股份有限公司,大华会计师事务所(特殊普通合伙),"北京中同华资产评估有限公司,岳华会计师事务所有限责任公司",北京市中伦律师事务所,2010-05-18,2010-05-19,2010-05-19,679.383,190.344,0.0031,1,广东省,零售业,批发和零售贸易-零售业,可选消费--零售业--多元化零售--百货商店,A股,深圳
002420.SZ,002420,毅昌股份,002420,2010-05-11,2010-05-19,2010-06-01,中小企业板,13.8,48.76,,,,6300,6300,,1260,5040,0,1260,50000,4.5356,8.694,8.130904548,5630.954523,6.476828299,0,0,5630.9545,6.476828299,4497,234.5,82,760,71,134,,,69,,69,59900,82.662,2.10350584,47.54,187122,300179.35,1.67899624,60,"网下询价,上网定价",余额包销,国金证券股份有限公司,大信会计师事务所(特殊普通合伙),,广东南国德赛律师事务所,2010-05-18,2010-05-19,2010-05-19,414.247503,82.662,0.0036,1,广东省,橡胶和塑料制品业,制造业-石油、化学、塑胶、塑料-塑料制造业-塑料零件制造业,可选消费--耐用消费品与服装--家庭耐用消费品--消费电子产品,A股,深圳
002417.SZ,002417,深南股份,002417,2010-05-11,2010-05-19,2010-06-01,中小企业板,20,54.05,,,,3000,3000,,600,2400,0,600,24000,2.237532,6,5.4623097,5376.903,8.961505,0,0,5376.903,8.961505,4000,413.5,55,888.053,84,186,,,74,,74,35380,70.76,1.69587337,58.97,313729,427055.05,0.56198843,178,"网下询价,上网定价",余额包销,太平洋证券股份有限公司,致同会计师事务所(特殊普通合伙),"厦门市大学资产评估有限公司,中商资产评估有限责任公司",北京国枫律师事务所,2010-05-18,2010-05-19,2010-05-19,854.1101,70.76,0.0032,1,江苏省,计算机、通信和其他电子设备制造业,信息技术业-通信及相关设备制造业-通信设备制造业,金融--多元金融--多元金融服务--其他多元金融服务,A股,深圳
002415.SZ,002415,海康威视,002415,2010-05-07,2010-05-17,2010-05-28,中小企业板,68,49.28,,,,5000,5000,,1000,4000,0,1000,40000,12.6607,34,33.37521,6247.9,1.837617647,0,0,6247.9,1.837617647,5200,194.44,82,721.46,,210,,,112,,112,53210,361.828,1.8793459,53.21,210634,258866.05,1.54520069,65,"网下询价,上网定价",余额包销,招商证券股份有限公司,天健会计师事务所(特殊普通合伙),坤元资产评估有限公司,国浩律师(集团)事务所有限公司,2010-05-14,2010-05-17,2010-05-17,1760.28914,361.828,0.0062,1,浙江省,计算机、通信和其他电子设备制造业,制造业-电子-其他电子设备制造业,信息技术--技术硬件与设备--电子设备、仪器和元件--电子设备和仪器,A股,深圳
002413.SZ,002413,雷科防务,002413,2010-05-07,2010-05-17,2010-05-28,中小企业板,18,41.9,,,,3700,3700,,740,2960,0,740,29500,3.3,6.66,6.447467,2125.33,3.191186186,0,0,2125.33,3.191186186,1200,203.5,80,623.78,45,90,,,35,,35,17340,31.212,4.26758939,23.43,475995,534786.05,0.55349237,181,"网下询价,上网定价",余额包销,江南证券有限责任公司,江苏公证天业会计师事务所(特殊普通合伙),,北京市君都律师事务所,2010-05-14,2010-05-17,2010-05-17,962.61489,31.212,0.0022,1,江苏省,计算机、通信和其他电子设备制造业,信息技术业-计算机及相关设备制造业-计算机相关设备制造业,工业--资本货物--航空航天与国防Ⅲ--航天航空与国防,A股,深圳
